Date,Open,High,Low,Close,Adj Close,Volume
10/3/2019,1273.924438,1302.35498,1269.268555,1298.739258,1285.860596,6241716
10/4/2019,1307.506104,1316.124512,1291.606812,1295.816895,1282.967163,6918922
10/7/2019,1295.816895,1308.397705,1289.477051,1297.798218,1284.928833,4643419
10/9/2019,1296.411377,1317.461792,1280.363403,1312.310547,1299.297363,8117158
10/10/2019,1312.558228,1356.145142,1308.595825,1349.953735,1336.567139,16155443
10/11/2019,1350.894897,1352.776978,1323.999756,1339.899048,1326.612305,7659571
10/14/2019,1352.133179,1352.133179,1338.165527,1345.248413,1331.908569,6181455
10/15/2019,1349.706177,1357.135742,1341.58313,1351.340698,1337.94043,4463991
10/16/2019,1357.036621,1366.695068,1350.894897,1359.463623,1345.982788,8954786
10/17/2019,1362.088745,1385.863403,1359.116943,1383.386841,1369.668823,7401968
10/18/2019,1390.816406,1414.492065,1385.566162,1403.050537,1389.137451,12978275
10/22/2019,1411.619263,1423.358032,1390.172607,1400.871094,1386.979736,12823466
10/23/2019,1403.000977,1412.560303,1370.162231,1379.325317,1365.647583,8512900
10/24/2019,1387.844604,1427.865234,1373.530273,1422.961792,1408.851318,10449504
10/25/2019,1427.568115,1427.914795,1397.998413,1417.760986,1403.702026,6248688
10/27/2019,1427.468994,1431.431519,1416.572266,1420.782349,1406.693359,1391348
10/29/2019,1431.926758,1466.102783,1428.558716,1453.274414,1438.863403,11892161
10/30/2019,1466.102783,1470.610107,1446.587769,1465.211304,1450.681885,7541537
10/31/2019,1470.065308,1475.662231,1447.974609,1450.599731,1436.215088,8982513
11/1/2019,1441.337524,1448.07373,1427.468994,1443.219727,1428.908325,6416833
11/4/2019,1452.135254,1457.187378,1431.530518,1443.962646,1429.643921,6490272
11/5/2019,1449.36145,1455.156616,1427.468994,1433.709839,1419.492798,5854289
11/6/2019,1429.153076,1432.867798,1415.086426,1421.42627,1407.331055,6749668
11/7/2019,1421.525391,1449.262451,1418.751709,1444.903809,1430.575806,6499781
11/8/2019,1435.393921,1445.943848,1427.766235,1431.926758,1417.727417,5546929
11/11/2019,1425.586914,1430.688477,1409.192261,1414.392944,1400.367432,5241641
11/13/2019,1416.572266,1462.04126,1416.572266,1458.475098,1444.012451,11641679
11/14/2019,1462.140381,1467.687744,1442.130005,1449.014771,1434.645996,6580126
11/15/2019,1451.887573,1472.838989,1449.411011,1457.038696,1442.590332,7241673
11/18/2019,1458.821777,1472.046509,1441.733765,1445.498169,1431.164063,6496095
11/19/2019,1453.224854,1500.675049,1451.243652,1495.573486,1480.74292,13926337
11/20/2019,1540.44812,1557.635132,1528.709351,1533.117554,1517.914673,20092835
11/21/2019,1530.492432,1541.38916,1514.196899,1523.161987,1508.057983,6875134
11/22/2019,1527.619751,1554.762451,1523.161987,1531.978394,1516.786865,10315843
11/25/2019,1536.584717,1550.106567,1536.436157,1546.887085,1531.547729,6989948
11/26/2019,1553.37561,1561.548096,1541.38916,1545.599243,1530.272705,16305243
11/27/2019,1545.302124,1560.706055,1541.488281,1555.109131,1539.688232,4450122
11/28/2019,1557.882813,1569.274902,1549.264526,1565.460938,1549.937378,6344459
11/29/2019,1567.095459,1567.095459,1533.315674,1536.584717,1521.347534,8565249
12/2/2019,1584.975952,1599.290283,1562.192017,1571.602783,1556.018433,14410500
12/3/2019,1577.794067,1579.032349,1557.833252,1564.074097,1548.564453,5995079
12/4/2019,1558.229492,1562.687256,1519.348145,1538.120117,1522.867798,9685777
12/5/2019,1559.220093,1564.916138,1529.501831,1536.287476,1521.053345,9203442
12/6/2019,1538.417358,1553.276489,1526.629028,1540.299561,1525.025513,6038833
12/9/2019,1541.53772,1562.588257,1531.978394,1557.833252,1542.385254,5834593
12/10/2019,1557.288452,1558.823853,1539.556519,1547.283325,1531.940186,4694991
12/11/2019,1540.99292,1559.715454,1536.039917,1547.729126,1532.38147,5706279
12/12/2019,1555.505371,1559.071533,1542.033081,1553.474609,1538.069824,4765727
12/13/2019,1565.163818,1575.069946,1557.635132,1568.036621,1552.487427,5846419
12/16/2019,1577.051147,1578.93335,1549.660767,1551.889648,1536.500732,5488487
12/17/2019,1552.038208,1564.173218,1540.943359,1548.026245,1532.675537,9379800
12/18/2019,1548.323486,1565.163818,1547.332886,1561.052734,1545.572876,6803466
12/19/2019,1558.922974,1599.736084,1557.040771,1594.832642,1579.017822,9464354
12/20/2019,1599.835205,1602.361206,1581.112671,1584.084473,1568.376221,9816798
12/23/2019,1545.450684,1562.736816,1543.172241,1556.644531,1541.208374,11587233
12/24/2019,1554.168091,1557.288452,1528.015991,1531.928833,1516.737793,8329356
12/26/2019,1527.17395,1538.367798,1495.969727,1501.17041,1486.284302,13734705
12/27/2019,1512.661499,1531.681152,1507.015015,1527.86731,1512.716553,8158196
12/30/2019,1531.433594,1533.117554,1513.70166,1529.699951,1514.531006,7902607
12/31/2019,1527.52063,1529.204712,1493.889404,1499.83313,1484.960327,10246683
1/1/2020,1503.745972,1512.760498,1491.363403,1495.424927,1480.595947,6463060
1/2/2020,1497.802368,1526.480469,1497.802368,1520.883545,1505.802124,8173308
1/3/2020,1518.605103,1527.17395,1508.699097,1522.716187,1507.616577,9684434
1/6/2020,1505.727173,1513.552979,1483.933838,1487.400879,1472.651367,11315596
1/7/2020,1504.736572,1520.091064,1499.288208,1510.284058,1495.307617,7699489
1/8/2020,1500.77417,1520.041504,1495.821167,1498.941528,1484.077637,7406104
1/9/2020,1524.152588,1535.445557,1516.871582,1533.464233,1518.257935,6914533
1/10/2020,1537.327637,1543.320801,1525.192749,1533.117554,1517.914673,5758760
1/13/2020,1530.541992,1544.063843,1523.954468,1529.204712,1514.040649,8437316
1/14/2020,1525.539429,1535.445557,1507.559814,1515.03894,1500.015381,7299328
1/15/2020,1521.428345,1525.440308,1503.993652,1509.541016,1494.572021,7299939
1/16/2020,1514.6427,1528.85791,1513.6521,1523.459106,1508.351929,5929338
1/17/2020,1538.912598,1570.067383,1538.615479,1566.154419,1550.624023,13597387
1/20/2020,1593.891479,1593.891479,1512.067139,1517.961304,1502.908813,15019904
1/21/2020,1514.24646,1531.334473,1507.708374,1519.496704,1504.429077,8732832
1/22/2020,1529.501831,1532.226074,1516.723022,1518.951904,1503.889526,4763978
1/23/2020,1522.072266,1527.471069,1506.420654,1512.512939,1497.514526,5190829
1/24/2020,1512.661499,1521.923706,1504.290771,1507.262695,1492.316284,6751025
1/27/2020,1500.675049,1510.135376,1490.868042,1492.403564,1477.604492,6178444
1/28/2020,1494.434204,1495.821167,1449.856812,1457.930298,1443.473145,11321622
1/29/2020,1460.20874,1480.367554,1450.302612,1465.954224,1451.417358,11420535
1/30/2020,1465.112183,1465.805664,1426.478394,1430.193237,1416.011108,10338837
1/31/2020,1439.356323,1439.604004,1393.98645,1398.394653,1384.52771,16037262
2/3/2020,1357.036621,1386.804443,1350.250977,1372.490112,1358.880127,14173717
2/4/2020,1386.854004,1419.048828,1384.674683,1413.006104,1398.994263,11714666
2/5/2020,1421.42627,1439.158203,1416.869507,1434.89856,1420.669678,8524871
2/6/2020,1440.446045,1453.224854,1426.577515,1444.111328,1429.79126,7171051
2/7/2020,1437.375122,1438.712402,1414.888306,1420.187988,1406.105103,5634549
2/10/2020,1414.591064,1431.926758,1397.205933,1422.119751,1408.017578,6988250
2/11/2020,1433.80896,1452.432373,1431.480957,1439.108643,1424.838135,6460912
2/12/2020,1442.476807,1461.001221,1441.337524,1456.493896,1442.050903,6245738
2/13/2020,1463.873901,1463.873901,1448.866211,1460.307739,1445.826904,6260549
2/14/2020,1463.378662,1487.35144,1439.455444,1473.63147,1459.018555,9796645
2/17/2020,1475.018311,1492.007202,1460.456299,1464.369263,1449.848145,6068321
2/18/2020,1462.04126,1462.04126,1443.714966,1453.621094,1439.206665,5135183
2/19/2020,1465.458862,1492.304443,1461.248779,1489.679321,1474.907349,6499952
2/20/2020,1482.943237,1493.839844,1469.867188,1471.996948,1457.400269,7795779
2/24/2020,1455.949097,1463.130981,1426.032593,1431.381958,1417.18811,9862350
2/25/2020,1437.771362,1437.771362,1396.760132,1403.099976,1389.186523,12804341
2/26/2020,1396.760132,1399.088013,1374.322754,1378.929077,1365.255127,13550903
2/27/2020,1374.966675,1380.71228,1356.145142,1373.233154,1359.615723,11562875
2/28/2020,1342.17749,1344.257813,1312.558228,1316.17395,1303.122437,18144221
3/2/2020,1342.37561,1356.145142,1288.88269,1303.791382,1290.862671,13614473
3/3/2020,1317.214111,1341.18689,1309.586426,1330.240601,1317.049683,12644541
3/4/2020,1339.304688,1341.087769,1295.618774,1327.120239,1313.960083,10201574
3/5/2020,1339.502808,1345.198853,1293.736694,1298.838257,1285.958618,14080540
3/6/2020,1258.074707,1276.054321,1229.446045,1259.065308,1246.580078,15568253
3/9/2020,1228.405884,1229.347046,1084.718018,1103.68811,1092.743652,40698294
3/11/2020,1097.595947,1167.384399,1097.595947,1142.71814,1131.386719,27495503
3/12/2020,1074.81189,1090.661621,1038.852661,1053.018433,1042.576416,25830369
3/13/2020,988.628784,1129.29541,933.550842,1094.921265,1084.063721,33826739
3/16/2020,1050.591431,1069.561646,995.563049,1006.162598,996.185181,17759556
3/17/2020,1037.416382,1050.046631,993.779968,998.534912,988.633118,20973312
3/18/2020,1015.672424,1026.172852,951.976196,959.405762,949.892029,20643079
3/19/2020,911.460266,957.919861,883.822266,909.082825,900.068115,28337941
3/20/2020,930.678101,1025.182251,921.267334,1008.391479,998.392029,29240849
3/23/2020,907.596863,941.079529,867.427673,875.748779,867.064575,18769636
3/24/2020,921.267334,960.891724,887.388428,934.541504,925.274353,21106643
3/25/2020,954.749939,1140.736938,954.205078,1072.087646,1061.456543,33749620
3/26/2020,1085.510498,1106.412354,1032.562378,1056.188354,1045.714844,21111073
3/27/2020,1084.718018,1096.902466,1036.376221,1055.593994,1045.126465,19225132
3/30/2020,1030.828735,1064.707642,1010.42218,1020.774109,1010.651855,13951078
3/31/2020,1063.865601,1119.191162,1038.159302,1103.29187,1092.351318,20441125
4/1/2020,1111.712036,1114.040039,1035.38562,1070.304565,1059.69104,19197220
4/3/2020,1123.797485,1123.797485,1046.381348,1067.332764,1056.748657,19091236
4/7/2020,1091.751343,1202.600586,1089.671021,1194.77478,1182.927124,25093419
4/8/2020,1168.9198,1217.459717,1149.107666,1180.955688,1169.244995,23019764
4/9/2020,1202.600586,1221.223999,1181.797729,1208.494629,1196.510742,15244658
4/13/2020,1192.644897,1203.591187,1168.9198,1177.983887,1166.302734,10925447
4/15/2020,1185.809692,1224.393921,1132.267212,1139.052856,1127.75769,16301024
4/16/2020,1139.052856,1176.299805,1134.248413,1157.082031,1145.608154,17285802
4/17/2020,1204.581787,1218.450317,1181.45105,1212.506592,1200.483154,15353792
4/20/2020,1214.487915,1245.196777,1190.713257,1232.120728,1219.90271,16628269
4/21/2020,1198.638062,1240.243774,1153.070068,1225.731323,1213.57666,28322996
4/22/2020,1307.605225,1371.895752,1287.792969,1350.795776,1337.400879,65848350
4/23/2020,1354.51062,1372.836914,1340.592529,1358.027222,1344.560669,30211857
4/24/2020,1337.472046,1480.912476,1334.549805,1403.694336,1389.774902,62296159
4/27/2020,1420.53479,1461.14978,1409.638062,1416.324707,1402.280151,26989849
4/28/2020,1436.384521,1441.783325,1379.077759,1414.739624,1400.710693,36206232
4/29/2020,1431.332397,1440.000244,1406.66626,1413.550903,1399.533691,17303785
4/30/2020,1440.297363,1480.912476,1424.546753,1452.234253,1437.833618,32926121
5/4/2020,1426.478394,1451.243652,1404.140137,1421.723511,1407.625366,24670336
5/5/2020,1440.049805,1465.112183,1433.61084,1446.934448,1432.586182,20723079
5/6/2020,1450.253052,1471.006348,1431.926758,1447.033569,1432.684326,18685710
5/7/2020,1441.337524,1499.43689,1431.431519,1492.799805,1477.996704,23087436
5/8/2020,1530.492432,1565.064697,1522.666626,1547.134766,1531.792969,38887255
5/11/2020,1565.163818,1599.835205,1557.536133,1561.993896,1546.504761,30959745
5/12/2020,1550.106567,1553.623169,1451.243652,1465.359863,1450.828979,46465281
5/13/2020,1527,1527,1454,1496.449951,1481.61084,30657492
5/14/2020,1469,1496.699951,1430.050049,1435.949951,1421.710693,22736607
5/15/2020,1444,1466.699951,1415.099976,1459.400024,1444.928345,28683258
5/18/2020,1470,1482,1428,1440.75,1426.463013,28980385
5/19/2020,1457,1461.699951,1403.25,1408.900024,1394.928955,19528760
5/20/2020,1410,1446.849976,1393,1433.699951,1419.483032,25530626
5/21/2020,1435,1461.449951,1425,1441.25,1426.95813,18076017
5/22/2020,1451.800049,1458,1426.5,1431.550049,1417.35437,17458065
5/26/2020,1448.150024,1449.699951,1416.300049,1424.050049,1409.928833,15329472
5/27/2020,1431,1454,1412,1445.550049,1431.215576,16460756
5/28/2020,1455,1479.75,1449,1472.25,1457.650757,18518271
5/29/2020,1468,1472,1452.650024,1464.400024,1449.878662,18470390
6/1/2020,1480,1538.349976,1475.949951,1520.349976,1505.273682,18434012
6/2/2020,1526,1540,1520.800049,1535.699951,1520.471436,10224049
6/3/2020,1545,1560,1533.349976,1541.650024,1526.362671,11713461
6/4/2020,1544,1589.5,1541,1579.800049,1564.134277,15784379
6/5/2020,1595,1618,1573.699951,1581.699951,1566.015381,15264885
6/8/2020,1618.400024,1618.400024,1565,1569.5,1553.936401,14497996
6/9/2020,1560.300049,1583,1533,1537.150024,1521.907227,11933076
6/10/2020,1543.099976,1579.550049,1540.050049,1572.150024,1556.560181,10214213
6/11/2020,1566,1567.949951,1531,1537.699951,1522.45166,9408046
6/12/2020,1500,1593,1497,1588.800049,1573.045044,17790311
6/15/2020,1565,1626.949951,1561.099976,1614.550049,1598.539673,24509058
6/16/2020,1643,1648.550049,1585.300049,1617.699951,1601.658325,23622794
6/17/2020,1608.25,1635.449951,1602.099976,1615.349976,1599.331787,19282411
6/18/2020,1607,1665,1605.599976,1655.900024,1639.479736,18677617
6/19/2020,1670,1788.800049,1662,1759.400024,1741.953369,48828609
6/22/2020,1773.400024,1804.199951,1735,1746.150024,1728.834717,27781693
6/23/2020,1750,1763.75,1716.099976,1720.900024,1703.835083,17519493
6/24/2020,1735.900024,1772.699951,1711.699951,1727.849976,1710.716064,23807033
6/25/2020,1727,1749,1713.050049,1717.900024,1700.864868,18312025
6/26/2020,1728.800049,1752,1717,1741.650024,1724.379272,14270458
6/29/2020,1728.050049,1739.75,1715.550049,1723.150024,1706.062744,11824524
6/30/2020,1737,1741,1695.550049,1704.099976,1687.201538,13972563
7/1/2020,1720,1749,1708.050049,1737.599976,1720.369507,13136179
7/2/2020,1743,1767.599976,1735.050049,1760.349976,1749.43811,13286365
7/3/2020,1779.800049,1793,1768,1787.900024,1776.817383,13583909
7/6/2020,1805,1858,1792.099976,1851.800049,1840.321411,21697962
7/7/2020,1860,1864.349976,1806.300049,1823.449951,1812.146973,16239990
7/8/2020,1824.050049,1834.949951,1790,1798,1786.854736,12093186
7/9/2020,1809,1835,1786.25,1824.25,1812.942017,16807336
7/10/2020,1828.5,1884.599976,1824.25,1878.050049,1866.408569,20195218
7/13/2020,1903.349976,1947.699951,1900,1935,1923.005615,32124262
7/14/2020,1934,1941.699951,1887.300049,1917,1905.117065,31073305
7/15/2020,1937.949951,1978.800049,1798,1844,1832.56958,64457578
7/16/2020,1847,1869,1812.449951,1843.400024,1831.973389,28133826
7/17/2020,1845,1920,1838,1911.699951,1899.849976,22948894
7/20/2020,1917.800049,1932,1899.650024,1919.900024,1907.999146,16887635
7/21/2020,1939,1977,1936.5,1971.550049,1959.329102,19463004
7/22/2020,1983,2010,1960.699951,2004,1991.577881,27584518
7/23/2020,2003.949951,2079.699951,1991.349976,2057.800049,2045.044556,26921017
7/24/2020,2058,2163,2057.800049,2146.149902,2132.846436,55655668
7/27/2020,2178.800049,2198.800049,2127.899902,2156.199951,2142.834473,37060665
7/28/2020,2156.199951,2194,2150.649902,2177.699951,2164.200928,25435297
7/29/2020,2177.899902,2182.800049,2070.449951,2096.649902,2083.653564,33534147
7/30/2020,2099,2139.699951,2072,2108.850098,2095.778076,33623699
7/31/2020,2114.5,2129,2052.800049,2067.100098,2054.286865,34593133
8/3/2020,2051.300049,2057,2003.099976,2009,1996.546875,21559142
8/4/2020,2020.599976,2167,2000.25,2150.600098,2137.269287,42476932
8/5/2020,2169,2196,2118.300049,2126.449951,2113.268555,34404810
8/6/2020,2157,2167.699951,2107.800049,2134.100098,2120.871338,22762545
8/7/2020,2129.800049,2157.800049,2120.199951,2146.449951,2133.14502,15222303
8/10/2020,2159.100098,2165,2108.100098,2119.850098,2106.709961,12441573
8/11/2020,2134.800049,2160,2100.350098,2133.800049,2120.573242,21611256
8/12/2020,2121,2145,2106.800049,2127.600098,2114.411621,13967116
8/13/2020,2128,2138.899902,2110,2122.050049,2108.89624,11459190
8/14/2020,2122.550049,2157,2089.25,2113.800049,2100.697266,15333164
8/17/2020,2105,2105,2070.100098,2091.350098,2078.386475,14296834
8/18/2020,2085,2134.300049,2082.350098,2118.550049,2105.417969,14097746
8/19/2020,2141,2154,2121.350098,2131.550049,2118.337402,15731396
8/20/2020,2120,2123.899902,2088,2097.050049,2084.051025,10401212
8/21/2020,2118,2122,2077,2081.850098,2068.945313,11667129
8/24/2020,2091.399902,2104.5,2070.5,2095.75,2082.759033,15098991
8/25/2020,2106,2111.300049,2078,2082.100098,2069.193848,8947563
8/26/2020,2085,2147.949951,2047,2137.300049,2124.051514,27630190
8/27/2020,2148,2150,2103.25,2110.600098,2097.51709,12961252
8/28/2020,2120,2132.899902,2106.25,2116.149902,2103.032471,12537520
8/31/2020,2174,2174,2060.350098,2080.699951,2067.80249,28648125
9/1/2020,2100,2122.399902,2062.399902,2087.25,2074.311768,17821397
9/2/2020,2092,2138,2085,2128.199951,2115.008057,12437162
9/3/2020,2128,2138.75,2103,2112.100098,2099.007813,8577634
9/4/2020,2083.550049,2096.949951,2072.199951,2077.25,2064.373779,13141644
9/7/2020,2084,2105.75,2044.25,2082.649902,2069.740234,10119064
9/8/2020,2092,2121,2080.5,2107.100098,2094.038818,12643749
9/9/2020,2085,2167.800049,2081.449951,2161.350098,2147.952393,25525961
9/10/2020,2183.100098,2344.949951,2175.350098,2314,2299.656494,64750460
9/11/2020,2312,2337.850098,2287.100098,2319.75,2305.370605,27445768
9/14/2020,2325,2360,2282,2302.550049,2288.2771,20335273
9/15/2020,2311.949951,2325.75,2288.149902,2318.850098,2304.476318,12542824
9/16/2020,2320,2369.350098,2310.550049,2324.550049,2310.140869,15668979
9/17/2020,2320,2333.699951,2291.850098,2298.75,2284.500732,11919927
9/18/2020,2314.25,2319.449951,2276.550049,2305.699951,2291.407715,15264068
9/21/2020,2300,2336,2247.350098,2255.850098,2241.866699,15519031
9/22/2020,2277,2277,2201.550049,2211.149902,2197.443604,16056620
9/23/2020,2260,2276.75,2205.300049,2230.800049,2216.971924,19839282
9/24/2020,2207.899902,2226,2176.050049,2181.199951,2167.679443,13764841
9/25/2020,2189,2212.800049,2167.300049,2201.699951,2188.052246,13095028
9/28/2020,2227,2238,2207.050049,2216.25,2202.512207,9076248
9/29/2020,2225,2264,2216.25,2245.050049,2231.133545,11926328
9/30/2020,2260,2267,2225,2234.350098,2220.500244,11290667
10/1/2020,2263.800049,2263.800049,2214,2225.25,2211.456543,9591456
10/5/2020,2244,2249.149902,2206,2212.199951,2198.487305,8732869
10/6/2020,2225.25,2233.899902,2201.649902,2210.350098,2196.648926,8497216
10/7/2020,2235,2309,2220,2257.5,2243.506348,24538346
10/8/2020,2259,2268,2222.100098,2239.25,2225.369629,9727405
10/9/2020,2235,2253,2217.100098,2233.449951,2219.605469,8558745
10/12/2020,2235,2255.75,2226.25,2237.050049,2223.18335,6565515
10/13/2020,2230.600098,2285.75,2225.850098,2280.699951,2266.562744,10666190
10/14/2020,2278.899902,2304,2268.5,2287.5,2273.320557,12341434
10/15/2020,2290,2290,2195,2206.5,2192.82251,9246702
10/16/2020,2215,2232.5,2172.649902,2175.800049,2162.312988,9960828
10/19/2020,2190.050049,2228.699951,2155.149902,2176.199951,2162.710449,14398973
10/20/2020,2179,2193,2152.25,2155.899902,2142.536133,8529573
10/21/2020,2168,2192,2097.75,2124.600098,2111.43042,15728986
10/22/2020,2127.399902,2132.5,2091,2106.949951,2093.889648,14215215
10/23/2020,2106,2135,2096.399902,2113.050049,2099.951904,10809307
10/26/2020,2101.949951,2101.949951,2018.5,2029.099976,2016.522217,17225212
10/27/2020,2034.900024,2059.850098,2005,2034.5,2021.888794,16835005
10/28/2020,2041.800049,2057.699951,2007.400024,2011.449951,1998.981689,13809929
10/29/2020,1997,2042,1991,2026.900024,2014.335938,14147418
10/30/2020,2033.5,2065.100098,2021.800049,2054.5,2041.764771,15700946
11/2/2020,2027,2027,1859.150024,1877.449951,1865.812256,45857806
11/3/2020,1890,1909,1835.099976,1850.400024,1838.930054,40931170
11/4/2020,1837,1929,1837,1913.199951,1901.340698,37003111
11/5/2020,1954.949951,1960.949951,1932,1955,1942.881592,17170274
11/6/2020,1990,2040,1978.150024,2029.150024,2016.572021,30770080
11/9/2020,2062.100098,2069,2036,2050.699951,2037.988403,16539467
11/10/2020,2077,2090,2041.199951,2084.550049,2071.628662,17045147
11/11/2020,2089,2095,1978.099976,1997.199951,1984.819946,26178477
11/12/2020,1981,2008.449951,1965,1980,1967.726563,18481466
11/13/2020,1982,2036.650024,1981.75,1996.400024,1984.025024,20946864
11/14/2020,2014.900024,2015.300049,1995.349976,2002.300049,1989.888428,2411900
11/17/2020,2085,2085,1985,1993.25,1980.894409,21479385
11/18/2020,1993.25,2006.5,1960.099976,1987.199951,1974.881958,14030652
11/19/2020,1987.199951,2010.449951,1968.199951,1973.150024,1960.919189,12828008
11/20/2020,1975,1983.800049,1895,1899.5,1887.725708,26522972
11/23/2020,1951,1970,1926.25,1950.699951,1938.608276,20918665
11/24/2020,1964,1974,1932,1964.050049,1951.875488,14277083
11/25/2020,1980,1992.949951,1942.199951,1947.800049,1935.726318,15062376
11/26/2020,1953.050049,1965,1930.050049,1952.599976,1940.49646,11924527
11/27/2020,1940.5,1956.099976,1921.400024,1929.800049,1917.837891,21845931
12/1/2020,1940.349976,1966.25,1930.050049,1954.900024,1942.782227,9114939
12/2/2020,1958.5,1962,1935,1958.150024,1946.012085,10240168
12/3/2020,1972,1981.099976,1958.650024,1964.050049,1951.875488,12822945
12/4/2020,1969,1969,1940,1946.75,1934.682739,8521388
12/7/2020,1940.599976,1965,1940.599976,1958.199951,1946.061646,8418767
12/8/2020,1961.150024,2014.25,1950,1993.75,1981.391357,20030506
12/9/2020,2009.949951,2033.800049,1999.25,2026.949951,2014.38562,13464375
12/10/2020,2021.599976,2028.5,2001,2007,1994.559204,7414229
12/11/2020,2013,2038,1974.25,2005.800049,1993.366821,12434745
12/14/2020,2007.949951,2015,1986.349976,1991.300049,1978.956543,7989830
12/15/2020,1989.699951,1989.699951,1961.099976,1974.349976,1962.111572,8561406
12/16/2020,1988,1994.949951,1965.699951,1976.550049,1964.298096,8565904
12/17/2020,1984.5,2005,1977.150024,1985.599976,1973.29187,9346460
12/18/2020,1980.099976,2004.900024,1965,1991.550049,1979.205078,8522215
12/21/2020,2010,2022,1855.25,1939.699951,1927.676392,20368545
12/22/2020,1949,1958.900024,1888.449951,1936.699951,1924.694946,12986606
12/23/2020,1930,1951.449951,1920.650024,1943.849976,1931.800659,8999898
12/24/2020,1947,1998.800049,1945.900024,1994.150024,1981.78894,9588577
12/28/2020,2006.699951,2018,1995.300049,2003.300049,1990.882202,7947719
12/29/2020,2009,2012.300049,1982.550049,1990.050049,1977.714355,8589407
12/30/2020,1995.25,2007.199951,1975.550049,1995.5,1983.130493,10173132
12/31/2020,1993.5,2011.900024,1978.599976,1985.300049,1972.993896,8667516
1/1/2021,1988,1997,1982,1987.5,1975.180176,4622002
1/4/2021,1995.099976,1998.900024,1968,1990.849976,1978.509277,11312992
1/5/2021,1969,1983.599976,1956,1966.099976,1953.91272,11132803
1/6/2021,1965.900024,1966,1905.150024,1914.25,1902.384155,21414270
1/7/2021,1920.5,1945,1905.150024,1911.150024,1899.303467,14918406
1/8/2021,1918,1938.400024,1912.099976,1933.699951,1921.713623,12709792
1/11/2021,1938.800049,1938.800049,1892.5,1897.25,1885.489624,15371556
1/12/2021,1903,1960,1899.900024,1957.050049,1944.918823,18996047
1/13/2021,1963.550049,1974.949951,1918.449951,1938.800049,1926.781982,12284876
1/14/2021,1945,1966.900024,1939.050049,1960.599976,1948.446777,9946818
1/15/2021,1960.599976,1973.800049,1920.050049,1937.449951,1925.440308,9503790
1/18/2021,1949.099976,1997,1923.349976,1983.949951,1971.6521,16198856
1/19/2021,1994.650024,2031,1994.650024,2016.400024,2003.901001,14771048
1/20/2021,2021.400024,2058,2001.400024,2054.699951,2041.963623,14271669
1/21/2021,2082,2120,2075,2099.399902,2086.386475,18038987
1/22/2021,2111,2115.350098,2035.150024,2049.600098,2036.895386,14090818
1/25/2021,2034.949951,2034.949951,1932,1941,1928.968384,25016570
1/27/2021,1925,1925,1888,1895,1883.25354,19553809
1/28/2021,1880.150024,1923.300049,1870,1876.550049,1864.917969,15722291
1/29/2021,1894.300049,1913.099976,1830,1841.949951,1830.532349,20173258
2/1/2021,1859.400024,1905,1848,1895.300049,1883.551758,15774504
2/2/2021,1914.25,1940,1854.949951,1925.800049,1913.862671,19138414
2/3/2021,1928.300049,1952,1900,1930.650024,1918.682617,13984228
2/4/2021,1924,1940,1905,1924.300049,1912.371948,11826848
2/5/2021,1930.050049,1944.650024,1920,1923.75,1911.825317,9344470
2/8/2021,1933.050049,1969,1929.050049,1951.449951,1939.353516,9776136
2/9/2021,1961.949951,1989.599976,1952.300049,1956.150024,1944.024536,9047308
2/10/2021,1953.75,1984.75,1927.300049,1974.300049,1962.062012,9799560
2/11/2021,1980,2064.199951,1972.25,2055.699951,2042.957275,19631870
2/12/2021,2055.5,2078,2015.400024,2041.599976,2028.944702,14074374
2/15/2021,2048.050049,2061.300049,2025,2032.599976,2020.00061,7287590
2/16/2021,2039.75,2079.399902,2035,2059.5,2046.733887,9886093
2/17/2021,2060,2095.949951,2050.600098,2083.25,2070.33667,10957388
2/18/2021,2085,2108.399902,2059.100098,2067.699951,2054.883057,8605531
2/19/2021,2057,2104.949951,2053.300049,2080.300049,2067.405029,10800704
2/22/2021,2080,2089.899902,1994.949951,2008.099976,1995.652344,10985697
2/23/2021,2048,2052.899902,2013.599976,2023.449951,2010.907227,11834752
2/24/2021,2030,2065.25,2026.150024,2061,2048.224609,4987735
2/25/2021,2076,2152,2073,2144.350098,2131.057861,16085897
2/26/2021,2117,2133.899902,2070.699951,2085.800049,2072.87085,17297575
3/1/2021,2110.199951,2112,2062.5,2101.699951,2088.672363,8159670
3/2/2021,2122,2130,2089.100098,2106,2092.945557,7915073
3/3/2021,2121.050049,2219.899902,2107.199951,2202.100098,2188.449951,14733134
3/4/2021,2180,2189.949951,2157.699951,2175.850098,2162.362793,9892597
3/5/2021,2156,2211.949951,2153.050049,2178.699951,2165.194824,11773630
3/8/2021,2168.5,2231.899902,2168,2191.100098,2177.518311,9002404
3/9/2021,2200,2213.800049,2146.600098,2191.050049,2177.468506,6993792
3/10/2021,2207,2215.100098,2170.25,2181.949951,2168.424805,5316182
3/12/2021,2195,2206.399902,2123.899902,2137.600098,2124.349609,7783173
3/15/2021,2140.050049,2148.899902,2080.5,2108.899902,2095.827393,7706170
3/16/2021,2114,2126,2095.5,2100.600098,2087.579102,6402757
3/17/2021,2098.050049,2103,2035.099976,2055.350098,2042.609741,8865521
3/18/2021,2072.899902,2084.800049,2001,2009.099976,1996.64624,9528809
3/19/2021,1991,2095.850098,1982.800049,2082,2069.094482,19284892
3/22/2021,2071,2074,2033.199951,2062.399902,2049.615723,8571196
